date,transport_type,value
12/03/2021,bus_excluding_london,0.78
12/03/2021,national_rail,0.63
12/04/2021,cars,0.96
12/04/2021,light_commercial_vehicles,1.17
12/04/2021,heavy_goods_vehicles,1.19
12/04/2021,all_motor_vehicles,1
12/04/2021,cycling,0.89
12/04/2021,tfl_tube,0.75
12/04/2021,tfl_bus,0.79
12/04/2021,bus_excluding_london,0.76
12/04/2021,national_rail,0.63
12/05/2021,cars,1
12/05/2021,light_commercial_vehicles,1.26
12/05/2021,heavy_goods_vehicles,1.28
12/05/2021,all_motor_vehicles,1.04
12/05/2021,cycling,0.73
12/05/2021,tfl_tube,0.73
12/05/2021,tfl_bus,0.76
12/05/2021,bus_excluding_london,0.86
12/05/2021,national_rail,0.64
12/06/2021,cars,0.92
12/06/2021,light_commercial_vehicles,1.12
12/06/2021,heavy_goods_vehicles,1.12
12/06/2021,all_motor_vehicles,0.97
12/06/2021,cycling,0.74
12/06/2021,tfl_tube,0.56
12/06/2021,tfl_bus,0.73
12/06/2021,bus_excluding_london,0.77
12/06/2021,national_rail,0.63
12/07/2021,cars,0.87
12/07/2021,light_commercial_vehicles,1.08
12/07/2021,heavy_goods_vehicles,1.1
12/07/2021,all_motor_vehicles,0.92
12/07/2021,cycling,0.68
12/07/2021,tfl_tube,0.59
12/07/2021,tfl_bus,0.74
12/07/2021,bus_excluding_london,0.75
12/07/2021,national_rail,0.63
12/08/2021,cars,0.89
12/08/2021,light_commercial_vehicles,1.09
12/08/2021,heavy_goods_vehicles,1.09
12/08/2021,all_motor_vehicles,0.94
12/08/2021,cycling,0.85
12/08/2021,tfl_tube,0.61
12/08/2021,tfl_bus,0.75
12/08/2021,bus_excluding_london,0.75
12/08/2021,national_rail,0.62
12/09/2021,cars,0.91
12/09/2021,light_commercial_vehicles,1.09
12/09/2021,heavy_goods_vehicles,1.09
12/09/2021,all_motor_vehicles,0.95
12/09/2021,cycling,1.15
12/09/2021,tfl_tube,0.63
12/09/2021,tfl_bus,0.78
12/09/2021,bus_excluding_london,0.81
12/09/2021,national_rail,0.62
12/10/2021,cars,0.93
12/10/2021,light_commercial_vehicles,1.08
12/10/2021,heavy_goods_vehicles,1.07
12/10/2021,all_motor_vehicles,0.97
12/10/2021,cycling,0.8
12/10/2021,tfl_tube,0.6
12/10/2021,tfl_bus,0.77
12/10/2021,bus_excluding_london,0.79
12/10/2021,national_rail,0.59
12/11/2021,cars,0.96
12/11/2021,light_commercial_vehicles,1.16
12/11/2021,heavy_goods_vehicles,1.17
12/11/2021,all_motor_vehicles,0.99
12/11/2021,cycling,0.92
12/11/2021,tfl_tube,0.74
12/11/2021,tfl_bus,0.79
12/11/2021,bus_excluding_london,0.77
12/11/2021,national_rail,0.59
12/12/2021,cars,0.98
12/12/2021,light_commercial_vehicles,1.2
12/12/2021,heavy_goods_vehicles,1.24
12/12/2021,all_motor_vehicles,1.02
12/12/2021,cycling,0.88
12/12/2021,tfl_tube,0.7
12/12/2021,tfl_bus,0.78
12/12/2021,bus_excluding_london,0.87
12/12/2021,national_rail,0.59
12/13/2021,cars,0.91
12/13/2021,light_commercial_vehicles,1.1
12/13/2021,heavy_goods_vehicles,1.12
12/13/2021,all_motor_vehicles,0.96
12/13/2021,cycling,0.76
12/13/2021,tfl_tube,0.51
12/13/2021,tfl_bus,0.73
12/13/2021,bus_excluding_london,0.78
12/13/2021,national_rail,0.58
12/14/2021,cars,0.9
12/14/2021,light_commercial_vehicles,1.1
12/14/2021,heavy_goods_vehicles,1.11
12/14/2021,all_motor_vehicles,0.95
12/14/2021,cycling,0.78
12/14/2021,tfl_tube,0.5
12/14/2021,tfl_bus,0.73
12/14/2021,bus_excluding_london,0.8
12/14/2021,national_rail,0.56
12/15/2021,cars,0.9
12/15/2021,light_commercial_vehicles,1.09
12/15/2021,heavy_goods_vehicles,1.09
12/15/2021,all_motor_vehicles,0.95
12/15/2021,cycling,0.91
12/15/2021,tfl_tube,0.5
12/15/2021,tfl_bus,0.72
12/15/2021,bus_excluding_london,0.77
12/15/2021,national_rail,0.57
12/16/2021,cars,0.9
12/16/2021,light_commercial_vehicles,1.06
12/16/2021,heavy_goods_vehicles,1.07
12/16/2021,all_motor_vehicles,0.94
12/16/2021,cycling,1.02
12/16/2021,tfl_tube,0.49
12/16/2021,tfl_bus,0.73
12/16/2021,bus_excluding_london,0.77
12/16/2021,national_rail,0.56
12/17/2021,cars,0.91
12/17/2021,light_commercial_vehicles,1.04
12/17/2021,heavy_goods_vehicles,1.04
12/17/2021,all_motor_vehicles,0.94
12/17/2021,cycling,0.78
12/17/2021,tfl_tube,0.49
12/17/2021,tfl_bus,0.75
12/17/2021,bus_excluding_london,0.74
12/17/2021,national_rail,0.57
12/18/2021,cars,0.96
12/18/2021,light_commercial_vehicles,1.13
12/18/2021,heavy_goods_vehicles,1.15
12/18/2021,all_motor_vehicles,0.99
12/18/2021,cycling,1
12/18/2021,tfl_tube,0.51
12/18/2021,tfl_bus,0.8
12/18/2021,bus_excluding_london,0.74
12/18/2021,national_rail,0.55
12/19/2021,cars,0.97
12/19/2021,light_commercial_vehicles,1.18
12/19/2021,heavy_goods_vehicles,1.27
12/19/2021,all_motor_vehicles,1.01
12/19/2021,cycling,0.74
12/19/2021,tfl_tube,0.6
12/19/2021,tfl_bus,0.73
12/19/2021,bus_excluding_london,0.83
12/19/2021,national_rail,0.54
12/20/2021,cars,0.9
12/20/2021,light_commercial_vehicles,1.05
12/20/2021,heavy_goods_vehicles,1.06
12/20/2021,all_motor_vehicles,0.94
12/20/2021,cycling,0.75
12/20/2021,tfl_tube,0.55
12/20/2021,tfl_bus,0.7
12/20/2021,bus_excluding_london,0.62
12/20/2021,national_rail,0.52
12/21/2021,cars,0.89
12/21/2021,light_commercial_vehicles,1.02
12/21/2021,heavy_goods_vehicles,1.02
12/21/2021,all_motor_vehicles,0.92
12/21/2021,cycling,0.7
12/21/2021,tfl_tube,0.4
12/21/2021,tfl_bus,0.59
12/21/2021,bus_excluding_london,0.62
12/21/2021,national_rail,0.51
12/22/2021,cars,0.9
12/22/2021,light_commercial_vehicles,1
12/22/2021,heavy_goods_vehicles,0.92
12/22/2021,all_motor_vehicles,0.92
12/22/2021,cycling,0.72
12/22/2021,tfl_tube,0.38
12/22/2021,tfl_bus,0.57
12/22/2021,bus_excluding_london,0.56
12/22/2021,national_rail,0.47
12/23/2021,cars,0.92
12/23/2021,light_commercial_vehicles,0.92
12/23/2021,heavy_goods_vehicles,0.74
12/23/2021,all_motor_vehicles,0.9
12/23/2021,cycling,1.27
12/23/2021,tfl_tube,0.37
12/23/2021,tfl_bus,0.59
12/23/2021,bus_excluding_london,0.55
12/23/2021,national_rail,0.46
12/24/2021,cars,0.77
12/24/2021,light_commercial_vehicles,0.68
12/24/2021,heavy_goods_vehicles,0.38
12/24/2021,all_motor_vehicles,0.73
12/24/2021,cycling,0.98
12/24/2021,tfl_tube,0.51
12/24/2021,tfl_bus,0.73
12/24/2021,bus_excluding_london,0.39
12/24/2021,national_rail,0.42
12/25/2021,cars,0.5
12/25/2021,light_commercial_vehicles,0.44
12/25/2021,heavy_goods_vehicles,0.08
12/25/2021,all_motor_vehicles,0.48
12/25/2021,cycling,0.51
12/26/2021,cars,0.74
12/26/2021,light_commercial_vehicles,0.78
12/26/2021,heavy_goods_vehicles,0.4
12/26/2021,all_motor_vehicles,0.74
12/26/2021,cycling,0.59
12/26/2021,tfl_tube,0.5
12/26/2021,tfl_bus,0.67
12/27/2021,cars,0.72
12/27/2021,light_commercial_vehicles,0.6
12/27/2021,heavy_goods_vehicles,0.26
12/27/2021,all_motor_vehicles,0.67
12/27/2021,cycling,0.46
12/27/2021,tfl_tube,0.42
12/27/2021,tfl_bus,0.56
12/28/2021,cars,0.7
12/28/2021,light_commercial_vehicles,0.59
12/28/2021,heavy_goods_vehicles,0.31
12/28/2021,all_motor_vehicles,0.65
12/28/2021,cycling,0.44
12/28/2021,tfl_tube,0.47
12/28/2021,tfl_bus,0.61
12/29/2021,cars,0.73
12/29/2021,light_commercial_vehicles,0.69
12/29/2021,heavy_goods_vehicles,0.51
12/29/2021,all_motor_vehicles,0.7
12/29/2021,cycling,0.64
12/29/2021,tfl_tube,0.56
12/29/2021,tfl_bus,0.75
12/29/2021,bus_excluding_london,0.42
12/30/2021,cars,0.74
12/30/2021,light_commercial_vehicles,0.69
12/30/2021,heavy_goods_vehicles,0.51
12/30/2021,all_motor_vehicles,0.72
12/30/2021,cycling,0.73
12/30/2021,tfl_tube,0.58
12/30/2021,tfl_bus,0.78
12/30/2021,bus_excluding_london,0.45
12/31/2021,cars,0.68
12/31/2021,light_commercial_vehicles,0.61
12/31/2021,heavy_goods_vehicles,0.37
12/31/2021,all_motor_vehicles,0.65
12/31/2021,cycling,0.7
12/31/2021,tfl_tube,0.54
12/31/2021,tfl_bus,0.77
12/31/2021,bus_excluding_london,0.39
01/01/2022,cars,0.58
01/01/2022,light_commercial_vehicles,0.59
01/01/2022,heavy_goods_vehicles,0.25
01/01/2022,all_motor_vehicles,0.57
01/01/2022,cycling,0.8
01/01/2022,tfl_tube,0.53
01/01/2022,tfl_bus,0.82
01/02/2022,cars,0.82
01/02/2022,light_commercial_vehicles,0.97
01/02/2022,heavy_goods_vehicles,0.78
01/02/2022,all_motor_vehicles,0.85
01/02/2022,cycling,0.82
01/02/2022,tfl_tube,0.66
01/02/2022,tfl_bus,0.72
01/02/2022,bus_excluding_london,0.63
01/03/2022,cars,0.64
01/03/2022,light_commercial_vehicles,0.57
01/03/2022,heavy_goods_vehicles,0.3
01/03/2022,all_motor_vehicles,0.6
01/03/2022,cycling,0.69
01/03/2022,tfl_tube,0.35
01/03/2022,tfl_bus,0.55
01/04/2022,cars,0.75
01/04/2022,light_commercial_vehicles,0.87
01/04/2022,heavy_goods_vehicles,0.76
01/04/2022,all_motor_vehicles,0.77
01/04/2022,cycling,0.62
01/04/2022,tfl_tube,0.39
01/04/2022,tfl_bus,0.59
01/04/2022,bus_excluding_london,0.57
01/05/2022,cars,0.77
01/05/2022,light_commercial_vehicles,0.92
01/05/2022,heavy_goods_vehicles,0.9
01/05/2022,all_motor_vehicles,0.8
01/05/2022,cycling,0.91
01/05/2022,tfl_tube,0.43
01/05/2022,tfl_bus,0.66
01/05/2022,bus_excluding_london,0.6
01/06/2022,cars,0.75
01/06/2022,light_commercial_vehicles,0.91
01/06/2022,heavy_goods_vehicles,0.93
01/06/2022,all_motor_vehicles,0.79
01/06/2022,cycling,0.96
01/06/2022,tfl_tube,0.41
01/06/2022,tfl_bus,0.67
01/06/2022,bus_excluding_london,0.6
01/07/2022,cars,0.77
01/07/2022,light_commercial_vehicles,0.92
01/07/2022,heavy_goods_vehicles,0.94
01/07/2022,all_motor_vehicles,0.81
01/07/2022,cycling,0.91
01/07/2022,tfl_tube,0.44
01/07/2022,tfl_bus,0.67
01/07/2022,bus_excluding_london,0.61
01/08/2022,cars,0.79
01/08/2022,light_commercial_vehicles,0.96
01/08/2022,heavy_goods_vehicles,0.97
01/08/2022,all_motor_vehicles,0.82
01/08/2022,cycling,0.78
01/08/2022,tfl_tube,0.56
01/08/2022,tfl_bus,0.66
01/08/2022,bus_excluding_london,0.54
01/09/2022,cars,0.85
01/09/2022,light_commercial_vehicles,1.05
01/09/2022,heavy_goods_vehicles,1.03
01/09/2022,all_motor_vehicles,0.88
01/09/2022,cycling,1.25
01/09/2022,tfl_tube,0.64
01/09/2022,tfl_bus,0.75
01/09/2022,bus_excluding_london,0.68
01/10/2022,cars,0.82
01/10/2022,light_commercial_vehicles,1.03
01/10/2022,heavy_goods_vehicles,1.02
01/10/2022,all_motor_vehicles,0.87
01/10/2022,cycling,0.86
01/10/2022,tfl_tube,0.43
01/10/2022,tfl_bus,0.68
01/10/2022,bus_excluding_london,0.68
01/11/2022,cars,0.82
01/11/2022,light_commercial_vehicles,1.02
01/11/2022,heavy_goods_vehicles,1.01
01/11/2022,all_motor_vehicles,0.87
01/11/2022,cycling,0.79
01/11/2022,tfl_tube,0.43
01/11/2022,tfl_bus,0.69
01/11/2022,bus_excluding_london,0.71
01/12/2022,cars,0.83
01/12/2022,light_commercial_vehicles,1.02
01/12/2022,heavy_goods_vehicles,1.01
01/12/2022,all_motor_vehicles,0.88
01/12/2022,cycling,1.05
01/12/2022,tfl_tube,0.47
01/12/2022,tfl_bus,0.7
01/12/2022,bus_excluding_london,0.69
01/12/2022,national_rail,0.42
01/13/2022,cars,0.83
01/13/2022,light_commercial_vehicles,1
01/13/2022,heavy_goods_vehicles,1
01/13/2022,all_motor_vehicles,0.87
01/13/2022,cycling,1.12
01/13/2022,tfl_tube,0.46
01/13/2022,tfl_bus,0.7
01/13/2022,bus_excluding_london,0.7
01/13/2022,national_rail,0.41
01/14/2022,cars,0.85
01/14/2022,light_commercial_vehicles,1.01
01/14/2022,heavy_goods_vehicles,0.98
01/14/2022,all_motor_vehicles,0.88
01/14/2022,cycling,0.83
01/14/2022,tfl_tube,0.49
01/14/2022,tfl_bus,0.72
01/14/2022,bus_excluding_london,0.7
01/14/2022,national_rail,0.51
01/15/2022,cars,0.88
01/15/2022,light_commercial_vehicles,1.07
01/15/2022,heavy_goods_vehicles,0.99
01/15/2022,all_motor_vehicles,0.91
01/15/2022,cycling,1.08
01/15/2022,tfl_tube,0.58
01/15/2022,tfl_bus,0.75
01/15/2022,bus_excluding_london,0.66
01/15/2022,national_rail,0.52
01/16/2022,cars,0.89
01/16/2022,light_commercial_vehicles,1.12
01/16/2022,heavy_goods_vehicles,1.06
01/16/2022,all_motor_vehicles,0.93
01/16/2022,cycling,1.27
01/16/2022,tfl_tube,0.6
01/16/2022,tfl_bus,0.76
01/16/2022,bus_excluding_london,0.73
01/16/2022,national_rail,0.56
01/17/2022,cars,0.86
01/17/2022,light_commercial_vehicles,1.06
01/17/2022,heavy_goods_vehicles,1.05
01/17/2022,all_motor_vehicles,0.91
01/17/2022,cycling,0.93
01/17/2022,tfl_tube,0.46
01/17/2022,tfl_bus,0.71
01/17/2022,bus_excluding_london,0.72
01/17/2022,national_rail,0.57
01/18/2022,cars,0.83
01/18/2022,light_commercial_vehicles,1.04
01/18/2022,heavy_goods_vehicles,1.03
01/18/2022,all_motor_vehicles,0.88
01/18/2022,cycling,0.79
01/18/2022,tfl_tube,0.47
01/18/2022,tfl_bus,0.71
01/18/2022,bus_excluding_london,0.72
01/18/2022,national_rail,0.57
01/19/2022,cars,0.83
01/19/2022,light_commercial_vehicles,1.03
01/19/2022,heavy_goods_vehicles,1.03
01/19/2022,all_motor_vehicles,0.88
01/19/2022,cycling,1.09
01/19/2022,tfl_tube,0.48
01/19/2022,tfl_bus,0.72
01/19/2022,bus_excluding_london,0.7
01/19/2022,national_rail,0.53
01/20/2022,cars,0.84
01/20/2022,light_commercial_vehicles,1.02
01/20/2022,heavy_goods_vehicles,1.01
01/20/2022,all_motor_vehicles,0.88
01/20/2022,cycling,1.06
01/20/2022,tfl_tube,0.5
01/20/2022,tfl_bus,0.73
01/20/2022,bus_excluding_london,0.71
01/20/2022,national_rail,0.54
01/21/2022,cars,0.85
01/21/2022,light_commercial_vehicles,1.02
01/21/2022,heavy_goods_vehicles,1.01
01/21/2022,all_motor_vehicles,0.89
01/21/2022,cycling,0.87
01/21/2022,tfl_tube,0.5
01/21/2022,tfl_bus,0.73
01/21/2022,bus_excluding_london,0.71
01/21/2022,national_rail,0.54
01/22/2022,cars,0.9
01/22/2022,light_commercial_vehicles,1.1
01/22/2022,heavy_goods_vehicles,1.04
01/22/2022,all_motor_vehicles,0.93
01/22/2022,cycling,1.18
01/22/2022,tfl_tube,0.64
01/22/2022,tfl_bus,0.76
01/22/2022,bus_excluding_london,0.69
01/22/2022,national_rail,0.54
01/23/2022,cars,0.9
01/23/2022,light_commercial_vehicles,1.13
01/23/2022,heavy_goods_vehicles,1.06
01/23/2022,all_motor_vehicles,0.94
01/23/2022,cycling,1.01
01/23/2022,tfl_tube,0.68
01/23/2022,tfl_bus,0.76
01/23/2022,national_rail,0.54
01/24/2022,cars,0.85
01/24/2022,light_commercial_vehicles,1.06
01/24/2022,heavy_goods_vehicles,1.05
01/24/2022,all_motor_vehicles,0.9
01/24/2022,cycling,0.94
01/24/2022,tfl_tube,0.48
01/24/2022,tfl_bus,0.72
01/24/2022,national_rail,0.55
01/25/2022,cars,0.85
01/25/2022,light_commercial_vehicles,1.05
01/25/2022,heavy_goods_vehicles,1.03
01/25/2022,all_motor_vehicles,0.9
01/25/2022,cycling,0.81
01/25/2022,tfl_tube,0.51
01/25/2022,tfl_bus,0.71
01/25/2022,national_rail,0.55
01/26/2022,cars,0.85
01/26/2022,light_commercial_vehicles,1.04
01/26/2022,heavy_goods_vehicles,1.04
01/26/2022,all_motor_vehicles,0.9
01/26/2022,cycling,1.05
01/26/2022,tfl_tube,0.52
01/26/2022,tfl_bus,0.72
01/26/2022,national_rail,0.57
01/27/2022,cars,0.86
01/27/2022,light_commercial_vehicles,1.03
01/27/2022,heavy_goods_vehicles,1.03
01/27/2022,all_motor_vehicles,0.9
01/27/2022,cycling,1.29
01/27/2022,tfl_tube,0.54
01/27/2022,tfl_bus,0.61
01/27/2022,bus_excluding_london,0.74
01/27/2022,national_rail,0.58
01/28/2022,cars,0.88
01/28/2022,light_commercial_vehicles,1.02
01/28/2022,heavy_goods_vehicles,1.02
01/28/2022,all_motor_vehicles,0.91
01/28/2022,cycling,1.01
01/28/2022,tfl_tube,0.54
01/28/2022,tfl_bus,0.74
01/28/2022,bus_excluding_london,0.73
01/28/2022,national_rail,0.58
01/29/2022,cars,0.91
01/29/2022,light_commercial_vehicles,1.09
01/29/2022,heavy_goods_vehicles,1.05
01/29/2022,all_motor_vehicles,0.94
01/29/2022,cycling,1.06
01/29/2022,tfl_tube,0.7
01/29/2022,tfl_bus,0.79
01/29/2022,bus_excluding_london,0.69
01/29/2022,national_rail,0.59
01/30/2022,cars,0.94
01/30/2022,light_commercial_vehicles,1.17
01/30/2022,heavy_goods_vehicles,1.11
01/30/2022,all_motor_vehicles,0.98
01/30/2022,cycling,1.2
01/30/2022,tfl_tube,0.7
01/30/2022,tfl_bus,0.81
01/30/2022,bus_excluding_london,0.8
01/30/2022,national_rail,0.59
01/31/2022,cars,0.87
01/31/2022,light_commercial_vehicles,1.06
01/31/2022,heavy_goods_vehicles,1.05
01/31/2022,all_motor_vehicles,0.92
01/31/2022,cycling,0.92
01/31/2022,tfl_tube,0.53
01/31/2022,tfl_bus,0.74
01/31/2022,bus_excluding_london,0.74
01/31/2022,national_rail,0.6
02/01/2022,cars,0.86
02/01/2022,light_commercial_vehicles,1.04
02/01/2022,heavy_goods_vehicles,1.03
02/01/2022,all_motor_vehicles,0.91
02/01/2022,cycling,0.92
02/01/2022,tfl_tube,0.56
02/01/2022,tfl_bus,0.75
02/01/2022,bus_excluding_london,0.77
02/01/2022,national_rail,0.61
02/02/2022,cars,0.86
02/02/2022,light_commercial_vehicles,1.05
02/02/2022,heavy_goods_vehicles,1.03
02/02/2022,all_motor_vehicles,0.91
02/02/2022,cycling,1.16
02/02/2022,tfl_tube,0.56
02/02/2022,tfl_bus,0.75
02/02/2022,bus_excluding_london,0.74
02/02/2022,national_rail,0.62
02/03/2022,cars,0.86
02/03/2022,light_commercial_vehicles,1.02
02/03/2022,heavy_goods_vehicles,1.02
02/03/2022,all_motor_vehicles,0.9
02/03/2022,cycling,1.24
02/03/2022,tfl_tube,0.58
02/03/2022,tfl_bus,0.75
02/03/2022,bus_excluding_london,0.76
02/03/2022,national_rail,0.63
02/04/2022,cars,0.88
02/04/2022,light_commercial_vehicles,1.03
02/04/2022,heavy_goods_vehicles,1.02
02/04/2022,all_motor_vehicles,0.92
02/04/2022,cycling,0.85
02/04/2022,tfl_tube,0.57
02/04/2022,tfl_bus,0.75
02/04/2022,bus_excluding_london,0.74
02/04/2022,national_rail,0.6
02/05/2022,cars,0.9
02/05/2022,light_commercial_vehicles,1.09
02/05/2022,heavy_goods_vehicles,1.04
02/05/2022,all_motor_vehicles,0.94
02/05/2022,cycling,1.17
02/05/2022,tfl_tube,0.77
02/05/2022,tfl_bus,0.77
02/05/2022,bus_excluding_london,0.69
02/05/2022,national_rail,0.61
02/06/2022,cars,0.91
02/06/2022,light_commercial_vehicles,1.12
02/06/2022,heavy_goods_vehicles,1.1
02/06/2022,all_motor_vehicles,0.94
02/06/2022,cycling,0.69
02/06/2022,tfl_tube,0.91
02/06/2022,tfl_bus,0.95
02/06/2022,bus_excluding_london,0.75
02/06/2022,national_rail,0.61
02/07/2022,cars,0.88
02/07/2022,light_commercial_vehicles,1.09
02/07/2022,heavy_goods_vehicles,1.06
02/07/2022,all_motor_vehicles,0.93
02/07/2022,cycling,1.1
02/07/2022,tfl_tube,0.55
02/07/2022,tfl_bus,0.75
02/07/2022,bus_excluding_london,0.77
02/07/2022,national_rail,0.61
02/08/2022,cars,0.88
02/08/2022,light_commercial_vehicles,1.07
02/08/2022,heavy_goods_vehicles,1.04
02/08/2022,all_motor_vehicles,0.93
02/08/2022,cycling,1.02
02/08/2022,tfl_tube,0.59
02/08/2022,tfl_bus,0.75
02/08/2022,bus_excluding_london,0.8
02/08/2022,national_rail,0.61
02/09/2022,cars,0.89
02/09/2022,light_commercial_vehicles,1.07
02/09/2022,heavy_goods_vehicles,1.05
02/09/2022,all_motor_vehicles,0.93
02/09/2022,cycling,1.24
02/09/2022,tfl_tube,0.6
02/09/2022,tfl_bus,0.76
02/09/2022,bus_excluding_london,0.76
02/09/2022,national_rail,0.64
02/10/2022,cars,0.88
02/10/2022,light_commercial_vehicles,1.06
02/10/2022,heavy_goods_vehicles,1.03
02/10/2022,all_motor_vehicles,0.92
02/10/2022,cycling,1.21
02/10/2022,tfl_tube,0.61
02/10/2022,tfl_bus,0.78
02/10/2022,bus_excluding_london,0.78
02/10/2022,national_rail,0.64
02/11/2022,cars,0.91
02/11/2022,light_commercial_vehicles,1.07
02/11/2022,heavy_goods_vehicles,1.01
02/11/2022,all_motor_vehicles,0.95
02/11/2022,cycling,1.08
02/11/2022,tfl_tube,0.6
02/11/2022,tfl_bus,0.76
02/11/2022,bus_excluding_london,0.77
02/11/2022,national_rail,0.68
02/12/2022,cars,0.93
02/12/2022,light_commercial_vehicles,1.12
02/12/2022,heavy_goods_vehicles,1.04
02/12/2022,all_motor_vehicles,0.96
02/12/2022,cycling,1.14
02/12/2022,tfl_tube,0.89
02/12/2022,tfl_bus,0.91
02/12/2022,bus_excluding_london,0.72
02/12/2022,national_rail,0.68
02/13/2022,cars,0.92
02/13/2022,light_commercial_vehicles,1.14
02/13/2022,heavy_goods_vehicles,1.1
02/13/2022,all_motor_vehicles,0.96
02/13/2022,cycling,0.78
02/13/2022,tfl_tube,0.88
02/13/2022,tfl_bus,0.89
02/13/2022,bus_excluding_london,0.77
02/13/2022,national_rail,0.68
02/14/2022,cars,0.9
02/14/2022,light_commercial_vehicles,1.08
02/14/2022,heavy_goods_vehicles,1.04
02/14/2022,all_motor_vehicles,0.94
02/14/2022,cycling,1.01
02/14/2022,tfl_tube,0.58
02/14/2022,tfl_bus,0.76
02/14/2022,bus_excluding_london,0.73
02/14/2022,national_rail,0.68
02/15/2022,cars,0.88
02/15/2022,light_commercial_vehicles,1.07
02/15/2022,heavy_goods_vehicles,1.03
02/15/2022,all_motor_vehicles,0.92
02/15/2022,cycling,0.93
02/15/2022,tfl_tube,0.59
02/15/2022,tfl_bus,0.71
02/15/2022,bus_excluding_london,0.72
02/15/2022,national_rail,0.68
02/16/2022,cars,0.86
02/16/2022,light_commercial_vehicles,1.05
02/16/2022,heavy_goods_vehicles,1.02
02/16/2022,all_motor_vehicles,0.91
02/16/2022,cycling,1.05
02/16/2022,tfl_tube,0.61
02/16/2022,tfl_bus,0.76
02/16/2022,bus_excluding_london,0.67
02/16/2022,national_rail,0.62
02/17/2022,cars,0.91
02/17/2022,light_commercial_vehicles,1.06
02/17/2022,heavy_goods_vehicles,1
02/17/2022,all_motor_vehicles,0.94
02/17/2022,cycling,1.18
02/17/2022,tfl_tube,0.64
02/17/2022,tfl_bus,0.8
02/17/2022,bus_excluding_london,0.72
02/17/2022,national_rail,0.62
02/18/2022,cars,0.69
02/18/2022,light_commercial_vehicles,0.85
02/18/2022,heavy_goods_vehicles,0.87
02/18/2022,all_motor_vehicles,0.73
02/18/2022,cycling,0.66
02/18/2022,tfl_tube,0.43
02/18/2022,tfl_bus,0.64
02/18/2022,bus_excluding_london,0.44
02/18/2022,national_rail,0.56
02/19/2022,cars,0.92
02/19/2022,light_commercial_vehicles,1.14
02/19/2022,heavy_goods_vehicles,1.04
02/19/2022,all_motor_vehicles,0.96
02/19/2022,cycling,1
02/19/2022,tfl_tube,0.8
02/19/2022,tfl_bus,0.77
02/19/2022,bus_excluding_london,0.65
02/19/2022,national_rail,0.54
02/20/2022,cars,0.89
02/20/2022,light_commercial_vehicles,1.14
02/20/2022,heavy_goods_vehicles,1.08
02/20/2022,all_motor_vehicles,0.93
02/20/2022,cycling,0.56
